length,references,links,citations_template,citations_non_template,categories,-1obox,images,l2_headings,l3plus_headings,languages,flesch,flesch_kincaid,smog,coleman_liau,ari,dale_chall,linsear_write,gunning_fog,spache
49625,83,216,13,70,12,1,9,11,0,15,51.95,11.56,13.82,9.5,11.5,10.32,15.16,13.04,7.77
1128,0,15,0,0,6,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
42422,64,90,62,2,4,3,1,6,3,2,48.5,13.38,13.97,9.63,14.21,11.7,19.44,15.04,9.15
15767,46,86,21,25,4,1,0,7,0,0,28.63,17.96,19.32,11.9,19.64,13.39,25.81,20.43,11.01
22276,25,181,15,10,12,2,0,8,0,0,46.92,13.47,12.69,10.04,14.28,12.59,17.35,13.7,9.57
2006,3,18,0,3,5,1,0,0,0,0,26.92,17.53,-1,10.68,17.32,18.28,24.17,17.82,13.08
21060,37,77,9,28,8,0,4,4,0,6,65.15,7.86,12.75,8.3,7.15,9.5,8.7,10.03,6.33
78540,162,391,102,60,17,0,12,10,10,67,45.67,12.66,15.29,11.21,13.3,11.76,16.23,14.93,8.57
24986,44,149,13,31,3,1,1,6,0,5,54.24,11.88,14.46,8.5,11.92,10.77,16.71,14.82,8.34
6750,3,51,0,3,3,0,2,4,2,1,35.89,13.26,14.79,12.03,12.49,12.97,14.5,12.81,9.11
22716,2,94,14,-12,6,4,0,0,0,6,51.27,12.88,16.4,9.19,13.63,11.76,18.44,14.79,9.08
13083,1,12,0,1,2,1,0,3,3,2,44.11,15.86,16.36,10.01,18.25,10.95,22.98,17.84,9.48
13810,43,49,16,27,5,1,0,5,0,1,45.63,15.25,16.11,9.71,17.21,12.47,22.29,17.88,10.06
36309,44,228,22,22,18,1,1,12,7,30,45.45,12.72,14.7,11.02,13.19,12.08,16.65,14.13,8.68
35636,46,286,35,11,6,1,2,12,5,0,39.29,15.12,19.08,11.02,16.22,13.76,20.69,17.08,10.48
5740,3,28,0,3,3,2,0,4,2,1,48.23,16.19,-1,7.0,17.67,14.81,24.6,19.11,12.18
3778,0,38,0,0,4,1,2,2,0,2,52.81,11.09,-1,8.75,10.23,12.2,14.67,13.35,8.65
75593,258,337,0,258,20,1,17,7,12,12,54.38,10.39,12.91,10.41,10.65,12.03,13.18,12.97,8.2
4925,2,63,0,2,4,1,0,2,0,0,59.91,13.71,-1,3.57,13.19,16.29,20.15,15.6,12.67
3596,4,16,0,4,4,0,0,1,0,0,62.41,7.56,-1,10.35,7.69,13.48,7.36,7.99,8.03
21605,11,160,0,11,3,0,3,2,2,4,36.2,13.66,15.69,11.87,13.21,11.3,16.43,14.96,8.07
543,0,9,0,0,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
2911,0,25,0,0,8,1,0,2,0,0,55.0,11.77,-1,8.38,11.81,11.11,15.5,13.81,8.48
55553,51,363,45,6,10,0,0,18,9,28,56.99,12.04,13.4,9.03,13.41,11.22,17.65,14.44,9.21
1333,1,12,1,0,4,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2701,0,0,0,0,0,0,0,0,0,0,-8.25,18.7,-1,29.98,25.56,11.44,12.94,13.03,7.71
9569,19,82,0,19,13,0,1,5,3,3,55.64,9.44,12.8,9.25,8.34,11.81,11.06,9.51,7.65
28189,58,142,19,39,8,1,0,7,2,0,33.34,16.7,20.08,11.23,17.89,15.28,24.01,19.01,11.56
31788,108,134,12,96,10,1,0,0,0,0,45.75,13.7,15.95,10.38,14.67,11.46,19.02,16.25,8.91
23754,50,86,11,39,2,4,0,5,3,2,49.95,13.62,14.7,9.25,14.78,11.86,20.15,16.69,9.36
41852,95,184,12,83,11,1,0,7,1,0,41.22,14.68,16.16,11.39,16.17,12.74,20.13,16.48,10.02
1017,0,9,0,0,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1936,2,18,0,2,1,1,0,0,0,0,-3.39,26.37,-1,12.19,27.94,20.17,39.5,29.75,15.83
5779,2,48,0,2,4,0,0,3,0,2,40.71,13.38,15.65,10.74,12.95,11.99,16.95,14.0,8.74
7186,9,27,3,6,3,1,0,2,0,2,30.33,20.47,-1,9.68,23.47,14.08,32.08,22.81,12.52
71205,166,121,75,91,7,0,5,10,18,10,36.27,14.96,19.15,12.84,16.53,11.62,19.93,18.56,9.02
13843,22,106,9,13,3,1,0,6,4,6,66.49,8.61,11.98,7.27,7.98,9.72,11.6,10.84,6.96
59627,121,474,107,14,11,1,5,9,4,26,42.08,14.4,16.93,11.58,16.01,12.86,19.34,16.68,9.96
4042,1,13,1,0,3,1,0,3,0,3,20.31,25.57,-1,8.01,29.76,17.7,38.0,26.66,16.41
4328,0,63,0,0,6,1,2,5,0,1,59.96,10.83,-1,6.7,9.99,11.36,15.44,13.88,8.19
1367,0,21,0,0,6,1,0,0,0,0,24.01,15.49,-1,9.92,11.89,17.35,18.5,17.57,11.19
973,0,19,0,0,4,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
6258,12,31,0,12,4,0,0,3,0,0,3.08,28.68,-1,11.78,34.25,14.9,45.54,31.12,14.69
59644,174,361,46,128,2,1,12,10,4,53,46.23,13.02,13.97,9.78,12.99,12.54,17.7,15.83,9.1
31011,36,147,28,8,12,2,1,6,0,12,52.96,12.19,13.3,9.41,12.91,10.84,16.35,14.11,8.66
137287,274,294,10,264,5,1,0,10,30,1,43.12,12.98,14.46,10.54,12.67,11.3,16.86,15.71,8.27
18294,6,106,3,3,4,1,0,9,0,2,35.05,14.3,19.22,12.38,14.53,12.44,17.99,16.4,9.09
68930,130,327,4,126,16,1,0,8,8,0,64.95,8.34,11.73,8.18,7.83,11.51,10.98,10.77,7.67
1559,0,20,0,0,3,0,1,1,0,1,75.22,6.72,-1,5.88,5.65,11.92,10.21,9.45,7.5
46408,98,266,0,98,7,1,0,7,0,0,55.7,12.89,13.71,7.99,13.9,14.1,18.84,14.61,11.05
13828,16,109,13,3,9,1,1,8,0,3,43.94,18.72,15.25,4.94,19.97,14.24,28.48,20.86,12.73
22757,14,270,4,10,8,1,7,12,0,91,47.01,12.84,17.77,8.52,11.84,12.99,17.43,14.9,9.5
10439,47,34,6,41,5,1,0,0,0,0,45.34,12.83,15.29,11.83,14.01,11.15,16.53,15.6,8.58
10028,22,60,20,2,6,1,0,4,3,0,59.88,12.1,-1,7.32,12.97,11.55,18.23,14.6,9.23
1855,0,19,0,0,6,0,0,3,0,0,60.37,10.66,-1,4.84,8.28,14.75,14.7,12.38,10.38
18612,22,90,0,22,8,0,0,1,0,10,57.02,10.35,14.41,7.99,9.32,10.27,13.47,12.52,7.35
9497,0,39,0,0,3,0,3,5,0,0,34.33,13.21,15.65,12.82,12.63,11.66,14.99,16.92,7.66
7565,0,41,1,-1,2,0,0,6,0,7,52.32,9.25,13.87,10.43,8.19,12.8,8.69,11.54,7.52
61733,198,205,8,190,7,0,0,3,13,0,41.27,16.34,15.95,9.88,18.32,11.41,24.0,19.22,9.71
7482,0,60,0,0,6,0,1,4,2,1,45.0,12.1,15.02,10.5,11.47,10.48,15.08,13.77,7.58
13241,57,34,16,41,7,1,0,3,1,0,46.81,17.6,-1,10.4,22.87,15.58,29.21,20.5,13.08
5198,11,29,2,9,6,0,0,9,0,0,58.51,9.47,11.79,8.91,8.82,9.57,11.61,10.91,7.03
22566,41,177,8,33,5,1,0,7,6,3,49.95,13.75,14.74,8.64,14.55,13.45,19.79,15.63,10.45
32121,2,257,0,2,1,0,4,5,13,13,44.92,12.27,14.22,10.59,11.84,11.21,15.12,15.23,7.93
52179,66,364,34,32,14,1,0,8,11,82,42.02,13.79,17.12,9.76,13.33,14.08,18.91,16.25,10.15
6052,0,39,0,0,3,0,13,4,0,1,45.92,12.38,-1,10.65,12.36,10.49,15.38,12.72,7.68
57297,112,430,14,98,68,1,0,1,1,0,54.89,12.68,15.73,7.97,13.24,12.27,18.68,15.25,9.47
109434,238,301,54,184,13,0,8,0,0,17,41.62,15.13,15.73,11.48,17.24,11.97,21.59,18.5,9.9
40334,20,174,13,7,3,1,16,12,11,2,52.4,12.14,16.07,10.37,13.42,11.72,16.87,13.53,9.1
349,0,9,0,0,1,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
2074,0,18,0,0,2,0,0,2,0,1,52.75,17.07,-1,4.6,18.84,16.79,26.43,20.82,14.05
37575,122,235,67,55,5,1,0,6,8,0,53.61,12.76,14.31,8.83,13.73,11.56,18.05,15.08,9.31
2089,0,15,0,0,0,0,0,4,0,1,43.64,13.95,-1,8.87,13.38,13.77,18.21,13.58,10.29
2679,6,17,0,6,3,1,0,4,0,0,75.57,6.77,-1,6.58,6.39,13.68,10.77,11.51,8.85
9781,17,43,11,6,3,1,0,5,0,0,55.98,12.08,12.97,8.35,12.67,12.53,16.87,14.67,9.5
64785,110,264,74,36,6,1,0,7,13,1,59.0,10.26,13.92,9.89,11.19,9.8,13.53,12.35,7.54
1133,2,7,0,2,5,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
31675,49,114,25,24,6,0,0,8,2,3,40.46,13.39,18.42,11.68,13.66,12.78,16.51,13.51,9.03
3571,2,46,0,2,8,0,1,0,0,4,51.81,9.21,-1,10.46,8.04,13.35,8.54,10.01,7.91
5285,6,14,2,4,3,0,0,4,0,1,34.19,14.0,-1,12.83,14.08,13.15,17.27,13.82,9.37
12005,22,69,7,15,2,0,0,8,0,2,47.6,11.18,14.02,10.88,10.75,10.85,13.25,13.8,7.31
8131,29,38,5,24,5,1,2,0,0,0,49.16,11.6,13.92,10.39,11.54,11.2,14.58,14.07,8.38
72703,121,502,11,110,11,1,18,1,0,43,41.58,13.82,18.24,10.47,13.84,13.51,17.91,14.85,9.81
21,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
10713,21,47,15,6,3,0,0,7,0,0,40.9,13.68,15.69,12.87,15.3,12.29,17.41,14.83,9.16
5074,9,22,0,9,2,0,0,5,0,1,60.69,8.02,11.86,10.26,7.96,10.72,8.25,10.92,6.92
5861,2,66,2,0,7,1,0,6,0,0,52.9,12.72,-1,7.86,12.69,11.32,17.11,14.07,8.82
74971,9,743,2,7,6,0,18,14,19,15,52.25,12.69,16.11,9.29,13.6,11.17,17.83,14.98,8.82
3309,0,13,1,-1,0,0,0,3,0,0,41.93,12.92,-1,12.89,14.13,12.37,15.61,14.89,8.82
2239,3,27,1,2,9,1,0,0,0,0,45.92,14.96,-1,8.03,15.35,16.38,22.6,16.89,12.16
42191,18,268,9,9,5,1,9,9,12,1,57.43,10.56,14.84,9.71,11.21,10.57,14.4,13.27,8.09
2767,6,25,3,3,5,0,0,1,0,0,62.05,9.09,-1,8.67,8.83,11.74,12.27,11.78,7.97
71289,82,522,77,5,3,1,21,9,12,76,51.9,12.4,14.79,9.85,13.39,12.35,16.81,14.82,9.12
42345,8,255,0,8,1,0,2,9,20,21,59.8,8.97,11.14,9.46,8.7,11.37,10.76,10.75,7.53
26302,21,134,9,12,16,0,0,9,6,29,27.09,17.08,16.97,12.22,17.69,11.93,23.4,19.21,9.75
1201,0,16,0,0,1,0,0,1,0,0,52.66,9.62,-1,9.14,7.85,13.21,10.89,10.79,8.32
1624,2,23,2,0,1,0,0,1,0,0,44.53,9.09,-1,7.41,4.22,17.71,5.38,9.26,9.56
5533,0,36,0,0,6,0,1,1,0,0,52.88,11.36,12.91,9.16,11.08,9.47,14.46,12.91,7.35
31402,0,169,0,0,4,0,1,0,0,0,44.25,13.09,15.2,11.35,13.84,10.12,16.33,14.95,7.73
22854,102,66,41,61,6,1,0,6,0,0,16.72,19.5,18.81,15.5,22.28,12.84,25.2,19.54,10.69
8973,0,164,0,0,3,1,1,8,0,59,62.68,10.27,13.13,4.97,8.25,12.8,15.11,14.07,8.82
7532,16,48,1,15,7,0,0,2,0,0,39.12,14.65,-1,11.05,15.27,12.12,20.4,16.78,9.27
10475,14,71,1,13,7,0,3,6,0,6,50.42,12.49,14.65,10.53,13.71,11.91,16.79,14.68,8.91
1146,0,1,0,0,0,0,0,1,0,0,53.98,7.84,-1,8.96,5.51,11.93,5.38,6.03,6.65
794,0,11,0,0,4,0,0,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1
1222,2,17,2,0,4,1,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
17657,0,139,0,0,3,0,1,8,3,0,53.01,11.04,13.19,10.06,11.22,10.08,14.31,12.71,7.4
43884,58,336,55,3,11,1,7,1,0,13,28.39,20.62,20.95,9.3,22.92,15.08,32.49,23.95,12.96
7597,3,64,2,1,2,1,2,5,1,0,37.48,14.02,16.2,11.84,14.22,13.91,17.8,15.68,9.97
51164,102,171,8,94,6,0,0,11,0,17,41.65,15.73,17.77,10.76,17.89,10.76,22.69,18.05,9.34
86253,344,409,126,218,9,5,0,0,0,12,53.82,11.03,13.35,9.36,10.87,14.16,14.81,13.77,9.52
3609,9,31,4,5,4,1,0,3,0,1,61.68,10.76,-1,7.36,10.85,12.78,15.81,14.21,9.0
49070,37,190,26,11,9,0,4,13,2,8,41.39,13.38,13.66,11.89,14.07,11.82,17.11,16.31,8.74
2552,0,35,0,0,8,0,1,4,0,0,72.65,8.35,-1,5.9,7.99,12.29,13.54,10.44,9.03
13359,34,41,17,17,0,1,0,2,0,0,51.18,12.06,13.97,11.93,14.19,11.56,15.71,12.87,8.66
16629,0,116,0,0,1,0,2,6,7,1,35.84,13.27,17.51,14.4,14.39,11.12,15.37,13.24,8.0
4605,0,27,0,0,2,0,1,0,0,0,57.53,9.44,12.28,9.21,8.77,12.05,11.48,12.48,7.68
16441,0,73,15,-15,4,0,0,4,1,4,45.13,13.8,15.56,9.74,14.19,12.14,19.06,16.34,9.2
43729,84,143,61,23,3,0,0,5,7,0,30.93,17.4,18.95,13.38,20.33,12.98,24.34,18.36,10.78
69388,193,505,60,133,9,0,0,14,3,45,52.06,11.92,14.55,9.11,11.91,11.86,16.05,14.94,8.48
10910,13,77,0,13,2,0,0,3,0,1,39.54,13.01,15.11,12.0,12.95,11.14,15.75,16.43,7.87
46433,133,289,12,121,8,2,22,9,14,6,36.92,13.52,16.85,12.34,13.5,12.08,16.36,14.98,8.49
93107,121,464,59,62,52,1,0,15,12,0,51.78,11.55,13.82,10.51,12.22,11.54,15.1,13.89,8.46
3953,0,33,0,0,0,1,0,2,0,0,38.92,15.17,-1,9.91,15.32,12.06,21.33,17.37,9.56
25450,64,151,20,44,4,0,0,7,1,2,47.48,12.57,16.57,10.46,13.0,12.19,16.48,14.88,8.8
7549,12,33,7,5,3,0,2,3,18,0,52.64,11.81,14.84,10.29,12.78,14.21,16.27,13.99,10.14
22321,51,129,9,42,24,0,0,4,4,0,53.12,11.15,13.45,9.66,11.15,11.99,14.25,13.11,8.45
7575,1,55,0,1,4,1,0,1,0,3,53.14,13.19,13.45,6.95,12.96,13.73,18.6,14.69,10.45
109061,151,870,114,37,9,1,0,13,13,72,49.55,11.67,18.1,10.18,11.6,12.43,15.04,13.3,8.82
527,0,9,0,0,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
53359,125,179,75,50,20,2,0,8,5,0,44.1,14.66,15.95,10.69,16.37,11.83,19.81,15.86,9.8
35093,102,176,12,90,6,1,3,8,6,20,53.87,13.23,14.74,9.48,15.28,11.13,19.34,15.41,9.05
2851,0,31,0,0,8,0,0,1,0,0,82.46,6.92,-1,4.42,6.7,13.29,12.61,9.9,9.27
6441,1,56,0,1,3,1,0,4,0,0,-88.73,70.64,-1,-0.8,85.08,26.7,107.12,76.77,35.27
7315,11,61,8,3,2,1,9,5,0,0,54.59,13.41,-1,7.69,14.4,13.42,20.08,16.39,10.75
2606,8,15,0,8,1,1,0,5,0,0,45.95,10.19,-1,8.81,6.98,13.87,8.55,11.05,8.45
5697,13,21,0,13,3,0,0,3,0,0,50.94,10.15,13.45,10.91,9.76,10.3,11.69,11.43,7.24
1790,1,17,1,0,1,1,0,1,0,1,4.14,24.44,-1,9.7,24.15,19.42,34.67,25.41,14.88
12572,25,72,1,24,5,1,0,0,0,1,41.92,19.58,17.08,5.69,21.77,15.35,31.48,23.99,13.19
15413,13,159,4,9,3,0,2,0,0,20,64.81,10.36,12.4,5.86,9.73,12.79,15.39,13.34,9.31
30134,68,227,44,24,8,1,7,2,0,2,47.49,14.13,15.11,8.74,14.69,12.18,20.45,17.53,9.3
5056,1,48,0,1,12,1,0,5,4,1,75.41,7.19,9.89,4.5,5.44,14.28,10.73,9.09,9.39
41693,153,211,6,147,14,1,1,7,7,0,20.23,23.96,19.95,10.62,28.51,12.19,37.58,27.42,12.59
15283,29,164,24,5,10,1,0,6,5,0,45.36,13.19,15.2,9.0,12.46,12.82,17.37,15.22,9.35
7194,1,43,0,1,6,0,0,6,2,0,42.02,13.47,15.73,11.22,13.89,12.39,17.74,15.58,8.95
122713,312,451,0,312,7,0,3,13,11,0,43.52,13.11,12.97,12.5,14.61,11.95,17.0,15.72,8.73
24060,63,160,33,30,13,1,0,8,0,1,64.93,10.12,13.35,7.46,10.57,11.21,15.39,13.44,8.75
7628,13,11,0,13,2,0,0,7,0,0,30.81,15.38,18.06,15.12,17.68,11.16,20.06,16.42,8.68
14721,25,104,19,6,8,1,0,4,1,3,27.71,18.69,16.97,12.55,21.39,13.41,26.5,20.96,11.27
83865,259,778,20,239,20,2,1,10,19,66,62.07,8.55,15.02,8.16,7.48,11.12,10.91,11.37,7.58
65562,155,248,91,64,3,1,5,10,15,16,43.62,14.51,17.66,11.89,16.9,11.24,20.46,16.48,9.07
13925,29,140,19,10,5,1,1,0,0,6,58.48,10.85,14.27,8.3,10.92,12.42,15.12,12.77,9.12
29319,7,182,2,5,1,0,13,1,0,11,50.77,11.85,14.65,10.3,12.36,11.55,15.45,13.63,8.27
3263,6,52,0,6,2,1,0,4,0,0,44.63,14.99,-1,8.48,15.42,14.52,22.06,18.29,10.92
2224,3,31,0,3,6,1,0,2,0,0,46.05,16.47,-1,7.6,18.1,14.32,25.2,18.34,11.94
1526,0,23,0,0,4,0,1,0,0,0,76.15,7.53,-1,2.15,4.36,13.22,11.75,9.91,8.76
42027,82,76,8,74,1,0,6,10,39,1,60.03,9.73,12.4,8.7,9.52,10.06,12.87,12.81,7.06
8133,12,20,0,12,4,1,0,3,0,0,62.72,7.38,11.54,9.49,6.82,10.81,7.02,9.12,6.78
6830,9,48,2,7,5,2,0,3,0,0,46.95,17.09,-1,6.57,18.81,14.21,25.73,20.41,12.3
1254,1,7,1,0,4,1,0,1,0,0,36.09,17.21,-1,9.54,18.33,18.08,25.5,20.73,13.23
888,0,8,0,0,0,0,0,1,0,0,70.51,7.15,-1,5.92,5.3,9.59,8.81,9.77,6.62
1755,0,22,0,0,1,1,0,0,0,6,-6.03,27.53,-1,10.71,28.39,21.1,42.5,31.29,16.77
6684,0,75,0,0,11,1,0,5,0,0,53.2,10.84,14.22,8.66,9.78,12.29,13.97,12.2,8.53
3776,10,22,0,10,4,1,0,1,0,0,49.85,11.77,-1,9.41,11.26,12.4,15.77,14.0,9.18
6289,3,47,0,3,4,0,0,2,0,2,68.21,7.5,10.58,8.45,7.37,11.54,8.75,10.01,7.55
14657,9,198,4,5,2,1,0,4,2,5,61.0,12.18,12.28,3.1,10.06,15.42,17.68,14.45,11.14
9582,27,36,27,0,1,0,0,0,0,0,50.44,11.24,-1,11.11,11.78,11.94,13.2,12.05,8.36
39835,94,278,0,94,6,1,10,12,4,48,43.06,12.04,16.28,11.23,11.44,12.55,14.3,13.18,8.54
25322,34,133,0,34,4,0,0,4,7,21,39.15,12.32,14.98,12.85,12.25,11.6,13.64,14.16,7.9
107804,271,488,128,143,40,1,4,10,20,0,63.78,9.48,13.66,7.38,8.97,12.67,13.03,11.38,8.83
515,0,9,0,0,3,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2064,2,11,2,0,4,0,0,2,0,0,15.65,22.09,-1,10.46,23.22,17.0,33.1,22.98,13.42
2420,0,31,0,0,6,0,1,1,0,2,61.09,11.2,-1,7.71,11.83,13.07,16.78,12.48,9.46
44869,0,23,0,0,2,4,0,5,5,0,-5.78,31.95,-1,11.21,38.02,16.54,49.1,34.16,17.95
4087,8,33,5,3,2,1,1,3,0,0,46.18,11.79,-1,10.93,11.54,11.45,13.68,13.29,8.23
25450,49,38,40,9,1,0,0,6,14,0,22.53,16.86,16.03,14.5,17.83,13.3,20.22,16.57,9.92
3914,0,25,0,0,3,0,1,3,0,1,55.32,10.24,-1,10.83,10.95,9.92,13.08,12.56,7.03
11469,10,95,0,10,2,1,0,5,1,2,41.96,15.39,17.73,8.41,15.42,14.14,22.3,15.46,10.96
1016,0,4,0,0,0,1,0,2,0,0,46.63,10.4,-1,11.99,10.03,15.46,10.79,10.97,9.18
111357,0,2043,0,0,7,0,120,5,28,54,49.78,14.51,18.1,2.0,10.7,17.97,21.9,14.4,12.95
61769,82,253,1,81,24,0,7,19,12,15,59.24,8.66,13.56,9.97,8.43,10.21,8.53,9.05,7.06
3353,0,57,0,0,1,0,1,4,0,0,56.81,9.99,-1,6.93,7.76,10.78,12.82,11.48,7.35
6666,0,98,0,0,2,0,3,0,0,8,63.04,10.07,-1,3.38,6.68,16.58,14.7,12.74,10.59
15569,32,103,3,29,2,1,0,5,0,0,54.79,11.98,13.97,8.34,12.13,11.6,16.68,14.37,9.02
21404,44,122,28,16,6,1,0,8,0,0,38.49,19.16,16.65,7.44,21.33,14.35,29.23,22.11,12.91
49598,108,207,0,108,9,0,5,7,11,0,50.76,10.92,12.57,11.14,11.28,11.18,13.06,12.84,7.75
830,0,8,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
29311,53,188,29,24,14,1,3,5,7,10,44.26,13.63,15.11,11.41,14.95,12.37,17.79,15.7,9.36
2140,1,20,1,0,9,1,0,1,0,0,31.51,20.71,-1,7.24,22.34,17.86,32.83,22.28,15.06
1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
4975,2,72,1,1,8,0,0,2,0,0,56.3,12.98,-1,6.73,13.24,12.47,18.82,15.79,9.88
78309,138,343,2,136,19,1,3,7,11,13,67.46,6.63,11.6,8.24,5.7,11.34,6.66,8.29,7.12
6229,10,55,0,10,5,1,0,4,3,0,65.16,8.05,12.34,7.41,6.75,13.05,10.73,10.11,8.63
6066,1,69,0,1,3,0,0,3,0,0,59.91,10.15,12.69,7.59,9.38,11.71,13.8,12.01,8.27
4344,15,19,6,9,2,0,0,2,0,0,46.23,13.49,-1,9.92,14.02,11.32,18.0,15.96,8.73
12984,29,71,13,16,8,1,0,3,0,5,23.74,21.96,-1,10.38,25.21,14.58,33.6,24.26,12.87
4350,7,23,7,0,4,1,0,3,0,0,54.55,12.12,-1,5.86,10.35,14.26,17.38,14.91,10.23
17168,30,117,0,30,17,1,0,7,0,1,65.84,9.52,12.04,7.86,9.97,10.48,13.59,11.95,7.99
26123,68,103,51,17,3,0,0,2,0,0,50.35,12.89,14.51,9.24,13.43,11.0,18.5,15.7,8.63
790,0,16,0,0,2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
43226,48,88,0,48,8,1,0,3,10,18,39.97,13.88,18.95,12.15,14.86,11.69,18.43,15.72,8.54
18317,32,143,27,5,2,1,2,4,0,0,55.14,12.16,14.51,8.72,12.89,12.07,17.2,14.43,9.18
8294,13,83,0,13,11,0,1,4,0,2,42.25,17.68,-1,8.64,20.33,13.04,27.64,19.78,11.41
21284,49,157,31,18,8,1,0,4,3,18,38.45,15.33,15.86,13.34,18.26,13.67,19.77,16.66,10.32
24834,29,182,24,5,7,1,1,1,0,1,42.84,14.46,16.03,10.18,15.22,12.21,20.1,15.72,9.4
47489,51,193,37,14,16,0,0,14,0,0,44.52,13.08,15.02,11.38,13.92,10.93,17.23,14.62,8.55
28692,97,173,0,97,7,1,0,7,1,3,38.64,14.7,17.01,10.98,15.16,11.62,19.8,16.59,9.02
22254,2,126,0,2,8,0,0,6,2,1,54.05,11.34,12.69,9.37,11.52,10.38,15.06,13.86,7.71
24183,34,149,22,12,2,1,3,1,0,0,28.17,17.03,18.98,15.3,20.36,13.59,22.83,17.91,10.61
5364,2,27,1,1,2,1,0,5,2,0,-1.22,26.94,-1,14.24,31.38,18.75,41.17,29.37,16.14
3934,8,45,0,8,3,1,2,2,0,4,71.09,7.96,-1,6.45,7.3,11.02,11.4,10.24,7.57
22956,67,133,0,67,4,0,0,6,3,2,44.05,13.74,18.03,9.95,13.94,12.48,19.09,15.86,9.15
9704,1,78,1,0,2,0,1,1,1,5,49.12,12.26,14.74,9.51,12.08,10.15,16.11,14.64,7.81
13726,19,34,11,8,2,1,4,6,2,2,55.63,11.33,14.84,10.09,12.5,11.28,15.62,13.4,8.5
3167,0,34,0,0,4,0,1,5,0,2,25.72,25.27,-1,5.39,28.62,18.67,38.86,27.92,16.88
51258,50,182,4,46,4,1,7,6,3,24,47.33,12.52,12.69,11.37,13.59,10.9,16.44,15.17,8.13
9589,4,157,4,0,3,0,0,1,2,0,44.22,13.67,-1,8.53,12.71,13.26,18.83,15.88,9.56
139764,338,358,248,90,4,1,0,12,21,27,37.64,14.12,14.79,14.11,16.27,11.52,17.04,15.42,8.78
7397,7,23,0,7,3,1,0,4,0,0,33.69,16.15,17.01,13.06,18.35,10.89,21.69,18.69,9.21
6423,15,70,8,7,2,1,14,1,0,0,65.39,8.78,10.79,9.42,9.72,12.52,11.53,10.8,8.8
8467,6,53,4,2,1,1,3,4,6,0,55.75,9.9,13.3,9.33,9.24,10.23,12.4,12.83,7.55
12435,7,72,7,0,3,1,10,8,3,9,62.91,10.52,13.87,8.63,11.74,12.27,15.9,13.22,9.0
65556,108,219,90,18,7,1,10,0,0,23,46.27,12.6,15.65,11.77,13.78,11.23,16.13,14.52,8.55
40179,35,474,12,23,2,0,16,9,15,83,50.17,11.62,14.55,9.57,11.18,11.41,14.74,14.34,8.09
47629,9,428,1,8,22,1,7,9,11,42,59.08,9.97,12.8,8.52,9.58,10.55,13.34,12.76,7.7
14243,1,95,1,0,6,1,7,8,0,4,53.17,11.09,15.16,9.34,10.79,11.33,14.43,13.54,8.24
30732,38,246,0,38,15,1,5,0,0,8,41.37,13.46,14.65,10.74,13.28,11.64,17.4,14.85,8.83
840,2,21,0,2,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
40797,83,199,45,38,9,0,6,11,5,0,39.98,13.73,15.51,11.47,14.02,12.54,17.4,16.64,8.74
8732,1,61,0,1,8,1,0,6,1,3,57.46,10.5,13.02,8.12,9.83,12.1,13.42,11.43,8.63
19373,39,88,26,13,5,1,0,0,0,1,48.98,11.67,14.65,10.67,11.84,11.96,14.52,13.41,8.5
26790,12,386,4,8,16,1,1,9,9,27,58.23,10.6,13.3,7.81,9.98,11.97,14.33,12.58,8.64
22249,46,117,3,43,4,4,1,4,3,6,50.04,14.06,15.51,8.75,15.28,12.07,20.68,17.22,9.71
33884,95,84,8,87,3,2,0,7,4,2,35.04,15.27,16.32,12.05,16.17,12.58,20.18,17.55,9.5
16400,54,79,53,1,2,0,7,0,0,0,59.67,12.41,-1,5.34,11.93,16.21,18.41,15.04,11.62
99421,28,1244,25,3,5,0,1,12,6,1,69.73,9.79,14.22,2.48,7.24,15.81,15.7,12.75,10.51
4374,1,48,1,0,3,1,4,4,0,0,59.93,11.14,-1,7.71,11.39,11.34,16.47,12.67,8.93
40664,0,245,15,-15,5,0,1,16,4,9,44.7,13.22,15.82,9.96,13.1,11.3,17.29,15.28,8.55
25722,65,130,20,45,10,1,2,8,8,15,65.0,8.86,13.51,7.66,8.36,11.26,12.14,11.42,7.84
